id,age_in_years,neighbourhood,beds,daily_rev_per_2_guests,review_scores_rating,total_rev,property_type,room_type,host_response_rate,number_of_reviews
3492282,6.11,De Baarsjes - Oud-West,1,99,100,4752,Apartment,Entire home/apt,1,8
2734238,6.11,De Pijp - Rivierenbuurt,6,189,93,37044,Apartment,Entire home/apt,1,49
2100567,6.11,Centrum-West,6,249,93,26892,Apartment,Entire home/apt,1,27
1757734,6.11,Centrum-West,6,249,91,57768,Apartment,Entire home/apt,1,29
4675584,6.11,Centrum-West,4,189,80,7560,Apartment,Entire home/apt,1,10
2422707,6.11,Centrum-West,4,224,89,25088,Apartment,Entire home/apt,1,28
2429446,6.11,Centrum-West,4,224,90,66304,Apartment,Entire home/apt,1,37
954958,6.11,Centrum-Oost,4,189,84,25704,Apartment,Entire home/apt,1,17
2422414,6.11,Centrum-West,4,224,93,44800,Apartment,Entire home/apt,1,25
431656,6.11,Centrum-Oost,4,189,80,28728,Apartment,Entire home/apt,1,19
2429144,6.11,Centrum-West,4,224,83,41216,Apartment,Entire home/apt,1,23
4675092,6.11,Centrum-West,2,189,94,5292,Apartment,Entire home/apt,1,7
4201710,6.11,Centrum-Oost,2,119,87,8568,Apartment,Entire home/apt,1,18
137026,6.11,De Pijp - Rivierenbuurt,3,230,98,25760,House,Entire home/apt,0.7,28
1069554,6.1,De Pijp - Rivierenbuurt,2,150,96,13200,Apartment,Entire home/apt,0.8,11
137871,6.1,Zuid,2,110,90,2640,Apartment,Entire home/apt,1,6
137901,6.1,Zuid,1,59,88,6018,Boat,Private room,0.33,17
139419,6.1,Centrum-Oost,2,139,97,15846,Apartment,Entire home/apt,1,19
139445,6.1,Centrum-West,3,220,99,120120,House,Entire home/apt,1,91
2469968,6.1,Westerpark,4,375,100,18000,House,Entire home/apt,1,12
1495928,6.09,Oostelijk Havengebied - Indische Buurt,2,100,93,1200,Apartment,Entire home/apt,0.89,3
499390,6.09,De Baarsjes - Oud-West,2,60,91,15120,Apartment,Entire home/apt,0.95,63
4851752,6.09,Oostelijk Havengebied - Indische Buurt,1,50,100,400,Apartment,Entire home/apt,0.82,2
145449,6.08,De Pijp - Rivierenbuurt,2,140,96,10080,Apartment,Entire home/apt,1,12
3559457,6.08,Centrum-West,4,145,88,5220,Apartment,Entire home/apt,1,6
3557652,6.08,Centrum-West,4,145,100,2610,Apartment,Entire home/apt,1,3
826295,6.08,De Baarsjes - Oud-West,2,140,94,10080,Apartment,Entire home/apt,1,18
789630,6.08,Bos en Lommer,2,130,96,5720,Apartment,Entire home/apt,1,11
3747151,6.07,Westerpark,1,135,92,2700,Apartment,Entire home/apt,1,5
4281373,6.07,De Pijp - Rivierenbuurt,4,160,93,5760,Boat,Entire home/apt,1,18
149747,6.07,Centrum-West,2,170,97,39100,Apartment,Entire home/apt,1,23
150885,6.07,De Baarsjes - Oud-West,2,129,100,2580,Apartment,Entire home/apt,1,5
150689,6.07,Geuzenveld - Slotermeer,2,60,88,12000,House,Entire home/apt,1,50
151309,6.07,Centrum-West,1,125,95,33000,Apartment,Entire home/apt,0.9,44
2800475,6.06,De Baarsjes - Oud-West,2,99,91,11880,Apartment,Entire home/apt,1,60
158466,6.06,Bos en Lommer,1,49,84,19796,Apartment,Entire home/apt,1,202
152280,6.06,Bos en Lommer,1,49,88,25186,Apartment,Entire home/apt,1,257
3716585,6.06,Centrum-Oost,1,120,100,5040,Apartment,Entire home/apt,1,7
153087,6.06,Centrum-Oost,1,110,98,32340,Apartment,Entire home/apt,1,49
161149,6.06,Bos en Lommer,2,95,98,21850,Apartment,Entire home/apt,1,23
540194,6.05,Centrum-West,2,250,100,17500,Apartment,Entire home/apt,1,7
619662,6.05,Westerpark,1,59,97,8732,Apartment,Entire home/apt,1,74
308196,6.05,De Pijp - Rivierenbuurt,1,85,89,4590,Apartment,Entire home/apt,1,9
156815,6.05,Westerpark,1,595,100,1190,Boat,Entire home/apt,1,1
158207,6.04,Bos en Lommer,2,145,96,35960,Apartment,Entire home/apt,0.9,62
4118100,6.03,De Pijp - Rivierenbuurt,1,119,100,2856,Apartment,Entire home/apt,0.95,4
3016543,6.03,De Pijp - Rivierenbuurt,1,100,93,600,Apartment,Entire home/apt,1,3
162336,6.03,De Pijp - Rivierenbuurt,4,119,95,19278,Apartment,Entire home/apt,1,27
162467,6.03,De Baarsjes - Oud-West,2,115,94,13800,Apartment,Entire home/apt,1,15
162613,6.03,De Baarsjes - Oud-West,2,90,94,7020,Apartment,Entire home/apt,0.83,13
3196743,6.02,Centrum-Oost,4,85,100,340,Apartment,Entire home/apt,0.82,1
165833,6.02,De Baarsjes - Oud-West,3,129,100,258,Apartment,Shared room,1,1
736426,6.02,Oostelijk Havengebied - Indische Buurt,2,127,94,36576,Apartment,Entire home/apt,1,48
4118247,6.02,Westerpark,1,125,98,6750,Apartment,Entire home/apt,0.9,9
847359,6.02,Centrum-Oost,2,125,95,3750,Apartment,Entire home/apt,0.67,5
4976444,6.02,De Pijp - Rivierenbuurt,1,89,100,712,Apartment,Entire home/apt,0.83,2
2457531,6.01,De Baarsjes - Oud-West,6,100,93,1600,House,Entire home/apt,0.89,8
646038,6.01,De Baarsjes - Oud-West,2,115,100,1150,Bed & Breakfast,Private room,0.89,5
3441901,6.01,De Baarsjes - Oud-West,2,150,100,900,House,Private room,0.89,3
169356,6.01,Centrum-West,1,149,100,8344,Apartment,Entire home/apt,0.8,7
2076460,6.01,De Baarsjes - Oud-West,2,160,80,1280,Apartment,Entire home/apt,0.9,1
169920,6.01,Oostelijk Havengebied - Indische Buurt,1,77,97,5390,Apartment,Entire home/apt,0.79,35
170223,6.01,Centrum-West,1,125,98,10000,Apartment,Entire home/apt,1,8
171054,6,De Baarsjes - Oud-West,3,85,95,36720,Apartment,Entire home/apt,0.5,54
1558757,6,Oostelijk Havengebied - Indische Buurt,1,81,77,3402,Apartment,Entire home/apt,0.9,7
1103831,6,De Baarsjes - Oud-West,1,125,80,1000,Apartment,Entire home/apt,1,2
448831,6,Centrum-Oost,1,95,96,45220,Apartment,Entire home/apt,0.89,119
1048370,6,Centrum-West,2,325,97,15600,Boat,Entire home/apt,1,6
1265431,6,Centrum-West,2,199,100,4776,House,Entire home/apt,1,3
4019264,6,Centrum-West,2,375,100,9000,Boat,Entire home/apt,1,4
762690,6,Centrum-West,1,179,96,5370,Boat,Entire home/apt,1,5
2598783,6,Centrum-West,2,149,96,9834,House,Entire home/apt,1,11
3025135,6,Centrum-West,2,249,100,5976,House,Entire home/apt,1,4
1591193,6,Centrum-Oost,1,169,93,4056,Apartment,Entire home/apt,1,4
173347,6,Centrum-Oost,2,159,100,29574,Boat,Entire home/apt,1,31
4099563,5.99,Centrum-West,2,140,97,7840,Apartment,Entire home/apt,0.91,14
4099716,5.99,Centrum-West,1,100,100,600,Bed & Breakfast,Private room,0.91,3
1378894,5.99,Bos en Lommer,1,85,98,5100,Apartment,Entire home/apt,1,10
5044379,5.99,Oostelijk Havengebied - Indische Buurt,3,70,100,280,House,Entire home/apt,0.8,1
174592,5.99,Centrum-Oost,1,70,89,32480,Apartment,Entire home/apt,0.8,116
4992907,5.99,Centrum-West,2,120,100,720,House,Entire home/apt,0.5,1
1459012,5.99,Oud-Oost,2,89,89,10680,Apartment,Entire home/apt,0.7,15
175488,5.99,Centrum-West,1,115,93,64860,Apartment,Entire home/apt,0.8,94
1369677,5.99,Bos en Lommer,1,99,97,4158,Apartment,Entire home/apt,1,7
3573844,5.99,De Baarsjes - Oud-West,2,129,96,5160,Apartment,Entire home/apt,1,10
465614,5.99,Centrum-West,1,70,86,31360,Bed & Breakfast,Private room,0.84,112
569557,5.99,Centrum-West,1,105,81,11340,Apartment,Entire home/apt,0.84,27
4314207,5.98,Noord-Oost,1,99,100,594,Apartment,Entire home/apt,1,3
179528,5.98,De Pijp - Rivierenbuurt,4,245,88,82320,Apartment,Entire home/apt,1,24
3745174,5.97,Oud-Oost,2,130,100,2340,Apartment,Entire home/apt,0.86,3
463636,5.97,Westerpark,2,59,94,26432,Apartment,Entire home/apt,1,112
3677036,5.97,Bos en Lommer,1,94,100,1692,Apartment,Entire home/apt,1,3
180424,5.97,Centrum-West,4,225,92,60300,House,Entire home/apt,0.93,67
1416213,5.97,Slotervaart,1,130,90,3900,Apartment,Entire home/apt,0.6,5
2168141,5.97,De Pijp - Rivierenbuurt,1,205,100,6150,Apartment,Entire home/apt,1,5
3266343,5.97,Centrum-West,1,90,86,19800,Apartment,Entire home/apt,1,55
181822,5.97,De Baarsjes - Oud-West,1,97,96,18236,Apartment,Entire home/apt,1,47
182488,5.97,De Baarsjes - Oud-West,1,60,87,33600,Bed & Breakfast,Private room,1,70
1577920,5.97,Centrum-West,2,119,94,22134,Apartment,Private room,0.96,31
184282,5.96,Centrum-Oost,4,195,95,59670,Apartment,Entire home/apt,1,51
5557460,5.96,De Baarsjes - Oud-West,1,95,100,380,Apartment,Entire home/apt,1,1
218994,5.96,Zuid,5,195,97,100620,Apartment,Entire home/apt,0.93,86
2973181,5.96,Centrum-Oost,2,129,100,2064,Apartment,Entire home/apt,1,2
1316763,5.96,Centrum-Oost,1,130,90,1560,Apartment,Entire home/apt,0.92,2
1573953,5.96,Centrum-Oost,1,175,98,19600,Apartment,Entire home/apt,0.64,28
633585,5.96,De Pijp - Rivierenbuurt,1,95,96,7220,Apartment,Entire home/apt,1,19
188347,5.95,De Baarsjes - Oud-West,1,60,92,21720,Apartment,Private room,1,181
741560,5.95,De Pijp - Rivierenbuurt,6,190,93,58900,Apartment,Entire home/apt,1,155
490321,5.95,Centrum-West,4,425,100,30600,Apartment,Entire home/apt,0.73,12
189754,5.95,Centrum-West,4,140,93,21000,Bed & Breakfast,Entire home/apt,1,25
190585,5.94,Westerpark,2,90,98,7200,Apartment,Entire home/apt,1,40
190943,5.94,Zuid,2,100,80,6000,Apartment,Entire home/apt,0.5,6
191045,5.94,Watergraafsmeer,1,95,94,10830,Apartment,Entire home/apt,0.71,19
532069,5.94,Centrum-Oost,2,150,93,82200,Apartment,Entire home/apt,1,137
191490,5.94,Zuid,1,65,99,13520,Apartment,Private room,1,26
1149096,5.94,Centrum-West,3,139,92,45870,Boat,Entire home/apt,0.72,55
446735,5.94,De Baarsjes - Oud-West,4,85,95,37060,Apartment,Entire home/apt,0.98,218
237733,5.94,De Baarsjes - Oud-West,4,75,94,37800,Apartment,Entire home/apt,0.98,252
193081,5.94,De Baarsjes - Oud-West,2,65,95,34840,Apartment,Entire home/apt,0.98,268
1026847,5.94,De Baarsjes - Oud-West,2,69,93,21666,Apartment,Entire home/apt,0.98,157
193038,5.94,Centrum-Oost,1,80,99,70080,Apartment,Entire home/apt,1,219
3823031,5.93,Westerpark,3,120,89,7680,Apartment,Entire home/apt,1,16
4700943,5.93,Westerpark,3,100,80,1200,Apartment,Entire home/apt,1,3
516975,5.93,De Pijp - Rivierenbuurt,1,130,91,4680,Apartment,Entire home/apt,1,18
1805233,5.93,De Pijp - Rivierenbuurt,1,150,100,1200,Apartment,Entire home/apt,1,2
1812633,5.93,Westerpark,1,85,95,5100,Apartment,Entire home/apt,0.8,15
200118,5.93,Geuzenveld - Slotermeer,1,70,93,13440,Apartment,Private room,1,48
1004908,5.93,De Baarsjes - Oud-West,1,119,96,49980,Apartment,Entire home/apt,1,105
5326609,5.93,De Baarsjes - Oud-West,1,90,100,1080,Apartment,Entire home/apt,1,2
731834,5.92,De Baarsjes - Oud-West,3,240,97,128160,Apartment,Entire home/apt,1,89
789743,5.92,De Baarsjes - Oud-West,3,230,97,113160,Apartment,Entire home/apt,1,82
814967,5.92,Centrum-West,3,210,91,73080,Apartment,Entire home/apt,1,58
814939,5.92,Centrum-West,4,200,92,79200,Apartment,Entire home/apt,1,66
199844,5.91,Westerpark,2,99,94,18216,Apartment,Entire home/apt,0.91,23
3196077,5.91,Westerpark,1,150,100,3600,Apartment,Entire home/apt,1,6
3867915,5.91,Oud-Oost,2,118,95,3776,Apartment,Entire home/apt,0.9,8
202180,5.91,Bos en Lommer,2,135,94,21060,Apartment,Entire home/apt,0.82,39
4681719,5.9,Centrum-West,4,199,96,8756,Apartment,Entire home/apt,1,11
1055764,5.9,Westerpark,1,240,96,10080,House,Entire home/apt,0.9,7
203658,5.9,Zuid,6,199,95,15522,Apartment,Entire home/apt,1,13
203728,5.9,Centrum-Oost,2,98,96,21168,Apartment,Entire home/apt,1,54
1933393,5.9,Bos en Lommer,1,85,96,6800,Apartment,Private room,1,20
383495,5.9,Slotervaart,1,45,97,630,Apartment,Private room,0.67,7
204381,5.9,Slotervaart,1,45,94,1530,Apartment,Private room,0.67,17
418901,5.9,Centrum-West,6,299,98,13156,Apartment,Entire home/apt,1,11
245927,5.9,Centrum-West,6,359,94,28720,Apartment,Entire home/apt,1,20
204648,5.9,Centrum-West,6,229,90,9160,Apartment,Entire home/apt,1,10
396685,5.9,De Pijp - Rivierenbuurt,1,87,97,2436,Apartment,Entire home/apt,1,7
3755696,5.89,Centrum-West,1,125,99,9500,Apartment,Entire home/apt,0.9,19
206279,5.89,Centrum-Oost,1,99,97,5148,Apartment,Entire home/apt,1,13
2674172,5.89,Zuid,2,75,100,2250,Apartment,Entire home/apt,0.7,5
4555659,5.89,Bos en Lommer,3,135,87,810,Apartment,Entire home/apt,0.6,3
208976,5.88,Oud-Oost,4,135,89,56700,Bed & Breakfast,Entire home/apt,0.92,42
784543,5.88,De Pijp - Rivierenbuurt,2,125,85,6000,Apartment,Entire home/apt,0.58,12
211408,5.87,Watergraafsmeer,3,75,88,10050,Bed & Breakfast,Private room,0.92,67
2849011,5.87,Westerpark,1,80,90,12800,Apartment,Entire home/apt,0.96,80
306316,5.87,De Baarsjes - Oud-West,1,75,89,2100,Apartment,Entire home/apt,0.67,14
214531,5.86,Centrum-West,2,99,97,30096,Bed & Breakfast,Private room,0.8,76
2073099,5.86,Zuid,8,295,100,5900,Apartment,Entire home/apt,1,2
214576,5.86,Zuid,2,78,98,28392,Apartment,Private room,1,182
667971,5.86,De Pijp - Rivierenbuurt,1,99,95,990,Apartment,Entire home/apt,0.67,5
3301229,5.85,De Baarsjes - Oud-West,1,59,92,12272,Apartment,Private room,1,52
870225,5.85,De Pijp - Rivierenbuurt,2,180,93,9000,Apartment,Entire home/apt,0.89,25
1986408,5.85,De Pijp - Rivierenbuurt,1,85,100,2550,Apartment,Entire home/apt,1,3
217692,5.85,De Pijp - Rivierenbuurt,1,129,100,3096,Apartment,Entire home/apt,0.67,2
1605387,5.85,Oostelijk Havengebied - Indische Buurt,1,99,96,9900,Apartment,Entire home/apt,0.67,10
219276,5.85,Centrum-West,1,327,97,1308,Apartment,Entire home/apt,1,1
1159283,5.85,Bos en Lommer,5,125,91,10000,House,Entire home/apt,1,20
308028,5.84,Centrum-Oost,1,85,88,2550,Bed & Breakfast,Private room,1,5
503383,5.84,Centrum-West,2,295,97,29500,House,Entire home/apt,0.75,50
2205060,5.83,Oud-Oost,1,78,96,624,Apartment,Entire home/apt,1,2
221943,5.83,De Baarsjes - Oud-West,3,150,93,93600,Boat,Entire home/apt,1,104
222516,5.83,De Baarsjes - Oud-West,3,125,90,19500,Apartment,Entire home/apt,1,39
364728,5.83,Centrum-Oost,4,110,96,13200,Apartment,Entire home/apt,1,30
502685,5.83,Centrum-West,2,95,95,20900,Apartment,Entire home/apt,0.8,55
224950,5.82,Noord-West,3,160,94,40320,Apartment,Entire home/apt,1,63
228174,5.82,Centrum-Oost,1,149,93,8046,Apartment,Entire home/apt,1,9
286960,5.82,De Aker - Nieuw Sloten,3,89,100,356,Apartment,Private room,0.5,2
2667541,5.82,Oud-Noord,2,135,100,4050,House,Entire home/apt,0.9,3
226121,5.82,De Baarsjes - Oud-West,3,135,97,18630,Apartment,Entire home/apt,1,23
4859337,5.81,Bos en Lommer,1,100,93,600,Apartment,Entire home/apt,0.73,3
2121863,5.81,De Baarsjes - Oud-West,2,87,80,870,Apartment,Entire home/apt,0.94,5
3290183,5.81,Centrum-West,2,119,94,21182,Apartment,Entire home/apt,1,89
1875331,5.81,Zuid,1,90,100,1620,Apartment,Entire home/apt,1,3
231532,5.8,De Baarsjes - Oud-West,2,65,77,15080,Apartment,Private room,1,58
445289,5.8,De Baarsjes - Oud-West,1,80,85,14400,Apartment,Private room,1,45
445308,5.8,De Baarsjes - Oud-West,2,65,79,22880,Apartment,Private room,1,88
1275230,5.8,Zuid,1,60,100,720,Apartment,Entire home/apt,1,2
250514,5.8,Westerpark,4,150,100,900,Apartment,Entire home/apt,0.84,1
603245,5.8,Westerpark,4,150,100,2700,Apartment,Entire home/apt,0.84,3
2652378,5.79,Zuid,1,109,100,1962,Apartment,Entire home/apt,1,3
4539029,5.79,Buitenveldert - Zuidas,1,48,89,864,Apartment,Private room,0.9,9
233497,5.79,Centrum-West,1,135,94,10800,Apartment,Entire home/apt,0.9,10
1323754,5.79,Oud-Oost,1,85,99,2040,Apartment,Entire home/apt,1,6
2565381,5.79,Watergraafsmeer,2,85,80,1020,Apartment,Entire home/apt,0.6,2
4806394,5.79,Centrum-West,2,220,93,3960,House,Entire home/apt,1,9
869768,5.79,Westerpark,2,104,88,9984,Apartment,Entire home/apt,1,8
239647,5.79,De Baarsjes - Oud-West,1,79,95,77736,Apartment,Entire home/apt,0.96,246
758836,5.79,De Baarsjes - Oud-West,1,79,93,50560,Apartment,Private room,0.96,160
235795,5.79,Oostelijk Havengebied - Indische Buurt,2,100,96,4000,Apartment,Entire home/apt,0.91,10
5157514,5.78,De Baarsjes - Oud-West,1,70,100,1260,Apartment,Private room,1,3
2304726,5.78,Centrum-Oost,2,220,86,7040,Apartment,Entire home/apt,0.94,8
3276341,5.78,Centrum-West,2,220,87,2200,Apartment,Entire home/apt,0.94,5
250161,5.78,Centrum-West,2,200,80,800,Apartment,Private room,0.93,1
2304760,5.78,Centrum-West,2,220,70,1760,Bed & Breakfast,Private room,0.94,2
237041,5.78,Centrum-West,2,220,95,7920,Apartment,Private room,0.94,6
1272792,5.77,De Baarsjes - Oud-West,3,95,97,7980,Apartment,Entire home/apt,1,21
249359,5.77,De Baarsjes - Oud-West,2,140,97,15680,Apartment,Entire home/apt,1,8
2896045,5.77,De Pijp - Rivierenbuurt,2,120,97,1920,House,Entire home/apt,1,2
241483,5.77,Zuid,2,190,100,1520,Apartment,Entire home/apt,1,1
240932,5.77,De Baarsjes - Oud-West,2,90,95,25920,Apartment,Entire home/apt,1,48
2448511,5.76,Centrum-West,6,129,86,13416,House,Entire home/apt,0.96,26
4070530,5.76,Westerpark,4,89,90,1424,Apartment,Entire home/apt,0.96,4
4571972,5.76,Centrum-Oost,3,99,97,5544,Apartment,Entire home/apt,0.96,14
4267433,5.76,Zuid,4,209,93,2508,Apartment,Entire home/apt,0.96,3
4889293,5.76,De Baarsjes - Oud-West,2,159,100,6678,Boat,Entire home/apt,0.96,7
1302145,5.76,De Baarsjes - Oud-West,4,79,91,16590,Apartment,Entire home/apt,0.96,35
4656021,5.76,Centrum-Oost,3,67,83,2144,Apartment,Entire home/apt,0.96,8
5177734,5.76,Centrum-West,2,260,100,1560,Apartment,Entire home/apt,0.96,1
4806282,5.76,Centrum-West,2,89,87,1068,Apartment,Entire home/apt,0.96,3
2100546,5.76,De Baarsjes - Oud-West,2,79,89,2212,Apartment,Entire home/apt,0.96,7
1328596,5.76,Centrum-Oost,2,99,87,10692,Apartment,Entire home/apt,0.96,27
4852733,5.76,Centrum-Oost,2,119,97,2856,Apartment,Entire home/apt,0.96,6
4808223,5.76,Centrum-Oost,2,104,100,1248,Boat,Entire home/apt,0.96,2
1410563,5.76,Centrum-Oost,1,110,94,13200,Apartment,Entire home/apt,0.96,15
5165641,5.76,Centrum-Oost,1,99,80,396,Apartment,Entire home/apt,0.96,1
3938260,5.76,De Pijp - Rivierenbuurt,1,109,83,8502,Apartment,Entire home/apt,0.96,13
1246002,5.76,Centrum-West,1,119,97,22134,Apartment,Entire home/apt,0.96,31
4508854,5.76,Centrum-Oost,1,139,100,556,Apartment,Entire home/apt,0.96,1
4508656,5.76,Zuid,1,99,100,396,Apartment,Entire home/apt,0.96,1
3871124,5.76,De Pijp - Rivierenbuurt,1,129,100,2322,Apartment,Entire home/apt,0.96,3
4858920,5.76,De Baarsjes - Oud-West,1,99,90,792,Apartment,Entire home/apt,0.96,2
4792706,5.76,De Baarsjes - Oud-West,1,70,100,1260,Apartment,Entire home/apt,0.96,3
4835603,5.76,Westerpark,1,99,87,1188,Apartment,Entire home/apt,0.96,3
4028384,5.76,De Baarsjes - Oud-West,2,79,100,4108,Apartment,Entire home/apt,0.96,13
3229172,5.76,Bos en Lommer,2,79,96,12324,Apartment,Entire home/apt,1,39
274504,5.76,Westerpark,1,139,98,15290,Apartment,Entire home/apt,0.67,11
2482820,5.76,Watergraafsmeer,1,115,92,2300,Apartment,Entire home/apt,1,5
459663,5.76,Zuid,2,150,96,27900,Apartment,Entire home/apt,1,31
1713321,5.75,De Pijp - Rivierenbuurt,1,75,97,2700,Apartment,Entire home/apt,0.4,6
257032,5.75,De Pijp - Rivierenbuurt,1,90,90,2160,Apartment,Entire home/apt,0.57,4
311507,5.75,Centrum-West,4,230,99,170660,House,Entire home/apt,0.91,53
370695,5.75,Centrum-West,4,204,92,54264,Apartment,Entire home/apt,0.93,19
288179,5.75,Centrum-West,2,144,94,28800,Apartment,Entire home/apt,0.93,20
247805,5.74,De Baarsjes - Oud-West,1,99,97,31680,Apartment,Entire home/apt,1,80
3371621,5.74,Oud-Noord,6,225,100,1350,House,Entire home/apt,1,1
539579,5.74,De Baarsjes - Oud-West,1,65,91,12220,Loft,Private room,0.71,47
386194,5.74,Centrum-West,2,110,86,9240,Apartment,Private room,0.58,14
249182,5.74,Centrum-West,2,85,87,19040,Bed & Breakfast,Private room,0.57,112
713793,5.74,De Pijp - Rivierenbuurt,1,49,95,14700,Apartment,Private room,1,150
4431054,5.74,De Baarsjes - Oud-West,1,83,93,996,Apartment,Private room,1,3
250702,5.73,De Pijp - Rivierenbuurt,4,100,99,12600,Apartment,Entire home/apt,0.9,21
250751,5.73,Oostelijk Havengebied - Indische Buurt,1,70,88,19600,Apartment,Entire home/apt,0.74,70
2032353,5.73,Oud-Noord,5,275,98,12100,Apartment,Entire home/apt,0.73,11
252405,5.73,De Pijp - Rivierenbuurt,2,100,97,9600,Apartment,Entire home/apt,1,48
1812581,5.73,De Baarsjes - Oud-West,2,250,96,11000,Apartment,Entire home/apt,1,11
252725,5.73,De Baarsjes - Oud-West,1,85,97,33320,Apartment,Entire home/apt,1,28
253147,5.72,Centrum-West,1,240,97,22560,House,Entire home/apt,0.96,47
4290741,5.72,Centrum-West,1,145,100,2320,Apartment,Entire home/apt,0.96,4
254800,5.72,Centrum-West,1,130,96,9880,Apartment,Entire home/apt,0.9,19
255202,5.71,Centrum-West,1,128,100,2048,Bed & Breakfast,Private room,0.9,2
255210,5.71,Centrum-West,1,148,100,1184,Apartment,Private room,0.9,2
306263,5.71,Bos en Lommer,2,60,94,3600,Apartment,Private room,0.8,15
724296,5.71,Bos en Lommer,1,60,78,1920,Apartment,Private room,0.8,8
759746,5.71,Centrum-West,2,145,95,16240,Loft,Entire home/apt,1,28
256036,5.71,Centrum-West,2,189,97,58968,Apartment,Entire home/apt,0.92,78
854328,5.71,Westerpark,4,210,95,94500,Apartment,Entire home/apt,1,75
256340,5.71,Centrum-Oost,1,68,100,1904,Apartment,Entire home/apt,1,2
840689,5.71,De Pijp - Rivierenbuurt,1,55,92,4620,Apartment,Entire home/apt,1,42
4584120,5.71,Centrum-Oost,1,399,80,1596,Apartment,Entire home/apt,1,1
839418,5.71,Westerpark,1,84,94,20664,Apartment,Entire home/apt,1,41
1022865,5.7,Oud-Oost,8,280,97,9520,Apartment,Entire home/apt,0.9,17
312654,5.7,Oostelijk Havengebied - Indische Buurt,1,125,100,2500,Apartment,Entire home/apt,0.25,5
539521,5.7,De Baarsjes - Oud-West,1,99,96,5940,Apartment,Entire home/apt,0.8,10
260187,5.7,Oud-Oost,1,92,95,8280,Apartment,Entire home/apt,0.95,15
260302,5.7,Oud-Oost,2,195,98,10140,Boat,Entire home/apt,1,13
261642,5.69,Oostelijk Havengebied - Indische Buurt,1,120,98,12480,Apartment,Entire home/apt,1,26
262394,5.69,Zuid,1,79,93,20856,Apartment,Entire home/apt,1,44
3708105,5.69,De Baarsjes - Oud-West,4,109,94,19620,Apartment,Entire home/apt,1,18
481664,5.68,Westerpark,1,105,91,31080,Boat,Private room,0.88,74
1021278,5.68,Watergraafsmeer,4,225,90,2700,Apartment,Entire home/apt,1,2
758475,5.68,De Baarsjes - Oud-West,2,98,96,9408,Apartment,Entire home/apt,1,24
3500433,5.67,De Baarsjes - Oud-West,1,225,100,1800,Apartment,Entire home/apt,1,4
304644,5.67,De Pijp - Rivierenbuurt,2,61,92,8662,Apartment,Private room,1,71
664697,5.67,Oud-Noord,1,87,91,18270,Apartment,Entire home/apt,0.9,35
268855,5.66,Zuid,1,99,99,4356,Apartment,Private room,1,11
5108996,5.66,De Baarsjes - Oud-West,1,50,93,900,Apartment,Entire home/apt,1,3
270432,5.66,Centrum-Oost,1,120,84,2400,House,Entire home/apt,1,5
2656851,5.66,Oud-Oost,1,75,95,6000,Loft,Entire home/apt,0.7,20
2388970,5.66,Westerpark,16,700,90,8400,House,Entire home/apt,1,3
270839,5.66,Bos en Lommer,1,80,98,5760,Bed & Breakfast,Private room,1,18
271599,5.65,Zuid,1,60,95,18720,House,Private room,0.98,78
294226,5.65,Zuid,1,60,93,15600,House,Private room,0.98,65
272959,5.65,Centrum-West,1,140,95,30800,Apartment,Entire home/apt,0.61,55
